Time,Temperature,Humidity,Soil,CSI
2026-02-04 15:05:57.787870,26.0,79.1,0.0,0.33
2026-02-04 15:06:00.774931,26.0,79.2,0.0,0.33
2026-02-04 15:06:03.930624,26.0,79.1,0.0,0.33
2026-02-04 15:06:06.697360,26.0,79.2,0.0,0.33
2026-02-04 15:06:09.781023,26.0,79.3,0.0,0.33
2026-02-04 15:06:12.795221,26.0,79.3,0.0,0.33
2026-02-04 15:06:15.705424,25.9,79.4,0.0,0.33
2026-02-04 15:06:18.677629,26.0,79.4,0.0,0.33
2026-02-04 15:06:21.756932,25.9,79.6,0.0,0.33
2026-02-04 15:06:25.133654,26.0,79.7,0.0,0.33
2026-02-04 15:06:27.688501,26.0,79.7,0.0,0.33
2026-02-04 15:06:30.761900,26.0,79.7,0.0,0.33
2026-02-04 15:06:33.667323,25.9,79.8,0.0,0.33
2026-02-04 15:06:36.800354,25.9,79.9,0.0,0.33
2026-02-04 15:06:39.801882,25.9,79.9,0.0,0.33
2026-02-04 15:06:42.899001,25.9,79.9,0.0,0.33
2026-02-04 15:06:46.038429,25.9,79.9,0.0,0.33
2026-02-04 15:06:48.688017,25.9,80.0,0.0,0.33
2026-02-04 15:06:51.846130,25.9,80.1,0.0,0.33
2026-02-04 15:06:54.823408,25.9,80.1,0.0,0.33
2026-02-04 15:06:57.708208,25.9,80.2,0.0,0.33
2026-02-04 15:07:00.803254,25.9,80.2,0.0,0.33
2026-02-04 15:07:03.650791,25.9,80.2,0.0,0.33
2026-02-04 15:07:06.718863,25.9,80.3,0.0,0.33
2026-02-04 15:07:09.834489,25.9,80.2,0.0,0.33
2026-02-04 15:07:12.711820,25.9,80.3,0.0,0.33
2026-02-04 15:07:16.066434,25.9,80.5,0.0,0.33
2026-02-04 15:07:18.720755,25.9,80.6,0.0,0.33
2026-02-04 15:07:21.979091,25.9,80.7,0.0,0.33
2026-02-04 15:07:24.832174,25.9,80.7,0.0,0.33
2026-02-04 15:07:27.726670,25.9,80.8,0.0,0.33
2026-02-04 15:07:30.664709,25.9,80.9,0.0,0.33
2026-02-04 15:07:33.711301,25.9,80.9,0.0,0.33
2026-02-04 15:07:36.726373,25.9,81.0,0.0,0.33
2026-02-04 15:07:39.779704,25.9,81.0,0.0,0.33
2026-02-04 15:07:42.684792,25.9,81.1,0.0,0.33
2026-02-04 15:07:45.719279,25.9,81.0,0.0,0.33
2026-02-04 15:07:48.679251,25.9,81.1,0.0,0.33
2026-02-04 15:07:51.672336,25.9,81.2,0.0,0.33
2026-02-04 15:07:54.729362,25.9,81.2,0.0,0.33
2026-02-04 15:07:57.699610,25.9,81.2,0.0,0.33
2026-02-04 15:08:00.773786,25.9,81.3,0.0,0.33
2026-02-04 15:08:03.843370,25.9,81.2,0.0,0.33
2026-02-04 15:08:06.766099,25.9,81.8,0.0,0.33
2026-02-04 15:08:09.700799,25.9,82.6,0.0,0.33
2026-02-04 15:08:12.737307,26.0,82.5,0.0,0.33
2026-02-04 15:08:15.725032,26.0,82.7,0.0,0.33
2026-02-04 15:08:18.838563,26.1,83.8,0.0,0.33
2026-02-04 15:08:21.701407,27.9,100.0,0.0,0.33
2026-02-04 15:08:24.711971,32.0,100.0,0.0,0.33
2026-02-04 15:08:27.807427,34.4,100.0,0.0,0.33
2026-02-04 15:08:30.775518,35.3,100.0,0.0,0.67
2026-02-04 15:08:33.676816,35.8,96.8,0.0,0.67
2026-02-04 15:08:36.834436,35.9,91.4,0.0,0.67
2026-02-04 15:08:39.748411,36.0,83.2,0.0,0.67
2026-02-04 15:08:42.758652,36.0,76.3,0.0,0.67
2026-02-04 15:08:46.120186,36.0,71.2,0.0,0.67
2026-02-04 15:08:48.696644,35.9,67.6,0.0,0.67
2026-02-04 15:08:51.848469,35.9,65.0,0.0,0.67
2026-02-04 15:08:54.738688,35.7,63.1,0.0,0.67
2026-02-04 15:08:57.709451,35.5,61.7,0.0,0.67
2026-02-04 15:09:00.689303,35.3,60.9,0.0,0.67
2026-02-04 15:09:03.789417,35.1,66.0,0.0,0.67
2026-02-04 15:09:06.728834,34.6,72.2,0.0,0.33
2026-02-04 15:09:09.688501,33.9,73.6,0.0,0.33
2026-02-04 15:09:12.659870,33.4,77.8,0.0,0.33
2026-02-04 15:09:15.731678,33.1,76.9,0.0,0.33
2026-02-04 15:09:19.014039,32.9,74.4,0.0,0.33
2026-02-04 15:09:21.678085,32.7,77.4,0.0,0.33
2026-02-04 15:09:24.745609,32.4,81.1,0.0,0.33
2026-02-04 15:09:27.711420,32.1,81.3,0.0,0.33
2026-02-04 15:09:30.717033,31.9,78.7,0.0,0.33
2026-02-04 15:09:33.793878,31.7,76.4,0.0,0.33
2026-02-04 15:09:36.722660,31.5,74.6,0.0,0.33
2026-02-04 15:09:39.791884,31.3,73.2,0.0,0.33
2026-02-04 15:09:42.766364,31.2,72.0,0.0,0.33
2026-02-04 15:09:45.752591,31.0,71.2,0.0,0.33
2026-02-04 15:09:48.994895,30.9,70.6,0.0,0.33
2026-02-04 15:09:51.780633,30.7,70.1,0.0,0.33
2026-02-04 15:09:54.845328,30.6,69.7,0.0,0.33
2026-02-04 15:09:57.824283,30.5,69.5,0.0,0.33
2026-02-04 15:10:00.870769,30.3,69.4,0.0,0.33
2026-02-04 15:10:03.762216,30.2,69.3,0.0,0.33
2026-02-04 15:10:06.726775,30.1,69.2,0.0,0.33
2026-02-04 15:10:09.715198,29.9,69.2,0.0,0.33
2026-02-04 15:10:12.801846,29.8,69.2,0.0,0.33
2026-02-04 15:10:16.018398,29.7,69.2,0.0,0.33
2026-02-04 15:10:18.705728,29.6,69.5,0.0,0.33
2026-02-04 15:10:21.729055,29.5,70.9,0.0,0.33
2026-02-04 15:10:24.762472,31.4,97.6,0.0,0.33
2026-02-04 15:10:27.821537,35.8,89.0,0.0,0.67
2026-02-04 15:10:31.044060,40.3,85.0,0.0,0.67
2026-02-04 15:10:33.935832,43.3,72.9,0.0,0.67
2026-02-04 15:10:36.782733,45.1,61.9,0.0,0.67
2026-02-04 15:10:39.810207,46.1,54.4,0.0,0.67
2026-02-04 15:10:42.771029,46.6,49.2,0.0,0.67
2026-02-04 15:10:45.741073,46.8,46.0,0.0,0.67
2026-02-04 15:10:48.756104,46.8,44.0,0.0,0.67
2026-02-04 15:10:51.732146,46.6,42.8,0.0,0.67
2026-02-04 15:10:54.779589,46.2,42.0,0.0,0.67
2026-02-04 15:10:57.786260,45.9,41.7,0.0,0.67
2026-02-04 15:11:00.694949,45.4,41.5,0.0,0.67
2026-02-04 15:11:06.918553,44.9,41.5,0.0,0.67
2026-02-04 15:11:06.925764,44.4,41.8,0.0,0.67
2026-02-04 15:11:09.969196,43.9,42.0,0.0,0.67
2026-02-04 15:11:12.778879,43.4,42.3,0.0,0.67
2026-02-04 15:11:15.848474,42.6,45.3,0.0,0.67
2026-02-04 15:11:18.887565,41.2,50.3,0.0,0.67
2026-02-04 15:11:21.742620,40.8,52.3,0.0,0.67
2026-02-04 15:11:24.692503,39.8,54.8,0.0,0.67
2026-02-04 15:11:27.980121,38.4,62.8,0.0,0.67
2026-02-04 15:11:30.782891,38.0,64.9,0.0,0.67
2026-02-04 15:11:33.674123,37.6,75.1,0.0,0.67
2026-02-04 15:11:36.740112,36.9,78.0,0.0,0.67
2026-02-04 15:11:39.833696,36.3,78.8,0.0,0.67
2026-02-04 15:11:42.715314,35.4,79.4,0.0,0.67
2026-02-04 15:11:45.767513,34.9,79.8,0.0,0.33
2026-02-04 15:11:48.720895,34.3,78.4,0.0,0.33
2026-02-04 15:11:51.791568,34.0,76.3,0.0,0.33
2026-02-04 15:11:54.862125,33.8,72.8,0.0,0.33
2026-02-04 15:11:58.449195,33.7,69.5,0.0,0.33
2026-02-04 15:12:00.699345,33.5,67.0,0.0,0.33
2026-02-04 15:12:03.681978,33.3,65.0,0.0,0.33
2026-02-04 15:12:06.813732,33.2,63.5,0.0,0.33
2026-02-04 15:12:09.876733,33.0,62.4,0.0,0.33
2026-02-04 15:12:12.793883,32.9,61.5,0.0,0.33
2026-02-04 15:12:15.755605,32.7,60.7,0.0,0.33
2026-02-04 15:12:18.734295,32.6,60.3,0.0,0.33
2026-02-04 15:12:21.845291,32.4,60.0,0.0,0.33
2026-02-04 15:12:24.760490,32.3,59.7,0.0,0.33
2026-02-04 15:12:27.734216,32.1,59.5,0.0,0.33
2026-02-04 15:12:30.830119,32.0,59.6,0.0,0.33
2026-02-04 15:12:33.690757,31.9,59.4,0.0,0.33
2026-02-04 15:12:37.225840,31.8,59.3,0.0,0.33
2026-02-04 15:12:39.821014,31.6,59.4,0.0,0.33
2026-02-04 15:12:42.822087,31.5,59.4,0.0,0.33
2026-02-04 15:12:46.181249,31.4,59.5,0.0,0.33
2026-02-04 15:12:48.930471,31.3,59.6,0.0,0.33
2026-02-04 15:12:51.807833,31.1,59.7,0.0,0.33
2026-02-04 15:12:54.813594,31.0,59.7,0.0,0.33
2026-02-04 15:12:57.738875,30.9,59.9,0.0,0.33
2026-02-04 15:13:00.654819,30.8,60.0,0.0,0.33
2026-02-04 15:13:03.717561,30.7,60.0,0.0,0.33
2026-02-04 15:13:06.988173,30.6,60.0,0.0,0.33
2026-02-04 15:13:09.717953,30.5,60.1,0.0,0.33
2026-02-04 15:13:12.792034,30.4,60.2,0.0,0.33
2026-02-04 15:13:15.657474,30.3,60.2,0.0,0.33
2026-02-04 15:13:18.872366,30.2,60.3,0.0,0.33
2026-02-04 15:13:21.712503,30.1,60.4,0.0,0.33
2026-02-04 15:13:24.773162,30.0,60.5,0.0,0.33
2026-02-04 15:13:27.652265,29.9,60.6,0.0,0.33
2026-02-04 15:13:30.711361,29.7,60.7,0.0,0.33
2026-02-04 15:13:33.830769,29.6,60.8,0.0,0.33
2026-02-04 15:13:36.753133,29.5,60.9,0.0,0.33
2026-02-04 15:13:39.882644,29.4,61.1,0.0,0.33
2026-02-04 15:13:42.882541,29.4,61.2,0.0,0.33
2026-02-04 15:13:45.660394,29.3,61.4,0.0,0.33
2026-02-04 15:13:48.711342,29.2,61.6,0.0,0.33
2026-02-04 15:13:51.709458,29.1,61.7,0.0,0.33
2026-02-04 15:13:54.648595,29.0,61.8,0.0,0.33
2026-02-04 15:13:57.744950,28.9,61.9,0.0,0.33
2026-02-04 15:14:00.645482,28.8,62.1,0.0,0.33
2026-02-04 15:14:03.730749,28.7,62.3,0.0,0.33
2026-02-04 15:14:06.755656,28.7,62.4,0.0,0.33
2026-02-04 15:14:09.757583,28.6,62.5,0.0,0.33
2026-02-04 15:14:12.694273,28.5,62.7,0.0,0.33
2026-02-04 15:14:15.655723,28.5,63.0,0.0,0.33
2026-02-04 15:14:18.666226,28.4,63.1,0.0,0.33
2026-02-04 15:14:21.737433,28.3,63.1,0.0,0.33
2026-02-04 15:14:25.008167,28.2,63.6,0.0,0.33
2026-02-04 15:14:27.976981,28.2,64.6,0.0,0.33
2026-02-04 15:14:30.717062,28.1,64.6,0.0,0.33
2026-02-04 15:14:33.926521,28.0,64.9,0.0,0.33
2026-02-04 15:14:36.734196,28.0,65.5,0.0,0.33
2026-02-04 15:14:39.728977,27.9,65.4,0.0,0.33
2026-02-04 15:14:42.811828,27.9,65.5,0.0,0.33
2026-02-04 15:14:45.684301,27.8,65.6,0.0,0.33
2026-02-04 15:14:48.750963,27.7,65.7,0.0,0.33
2026-02-04 15:14:51.928582,27.7,65.8,0.0,0.33
2026-02-04 15:14:54.936351,27.6,66.0,0.0,0.33
2026-02-04 15:14:57.788696,27.6,66.2,0.0,0.33
2026-02-04 15:15:00.725664,27.5,66.4,0.0,0.33
2026-02-04 15:15:03.774997,27.5,66.6,0.0,0.33
2026-02-04 15:15:06.801775,27.4,66.9,0.0,0.33
2026-02-04 15:15:09.945002,27.4,67.1,0.0,0.33
2026-02-04 15:15:12.731429,27.3,67.4,0.0,0.33
2026-02-04 15:15:15.673709,27.3,68.1,0.0,0.33
2026-02-04 15:15:18.784150,27.2,68.5,0.0,0.33
2026-02-04 15:15:21.697878,27.2,68.7,0.0,0.33
2026-02-04 15:15:24.686647,27.2,68.8,0.0,0.33
2026-02-04 15:15:27.758885,27.1,69.0,0.0,0.33
2026-02-04 15:15:30.836229,27.1,69.2,0.0,0.33
2026-02-04 15:15:33.698741,27.1,69.6,0.0,0.33
2026-02-04 15:15:36.777994,27.0,69.7,0.0,0.33
2026-02-04 15:15:39.689778,27.0,69.9,0.0,0.33
2026-02-04 15:15:42.808496,27.0,70.2,0.0,0.33
2026-02-04 15:15:45.721675,27.0,70.6,0.0,0.33
2026-02-04 15:19:41.244953,-50.0,0.0,0.0,0.67
2026-02-04 15:19:44.171627,26.2,77.2,0.0,0.33
2026-02-04 15:19:47.062855,26.2,77.4,0.0,0.33
2026-02-04 15:19:50.077217,26.2,77.6,0.0,0.33
2026-02-04 15:19:53.079300,26.2,77.6,0.0,0.33
2026-02-04 15:19:56.222701,26.2,77.6,0.0,0.33
2026-02-04 15:19:59.141267,26.2,77.5,0.0,0.33
2026-02-04 15:20:01.988956,26.2,77.5,0.0,0.33
2026-02-04 15:20:05.089991,26.2,77.4,0.0,0.33
2026-02-04 15:20:08.014916,26.2,77.3,0.0,0.33
2026-02-04 15:20:11.156444,26.2,77.3,0.0,0.33
2026-02-04 15:20:14.380688,26.2,77.3,0.0,0.33
2026-02-04 15:20:17.129272,26.2,77.2,0.0,0.33
2026-02-04 15:20:20.110630,26.2,77.2,0.0,0.33
2026-02-04 15:20:23.099624,26.2,77.3,0.0,0.33
2026-02-04 15:20:26.081320,26.2,77.4,0.0,0.33
2026-02-04 15:20:29.022966,26.2,78.1,0.0,0.33
2026-02-04 15:20:32.008687,26.2,78.6,0.0,0.33
2026-02-04 15:20:35.081542,26.4,81.1,0.0,0.33
2026-02-04 15:20:38.033905,27.9,88.7,0.0,0.33
2026-02-04 15:20:41.265094,30.4,93.9,0.0,0.33
2026-02-04 15:20:44.139687,33.0,95.7,0.0,0.33
2026-02-04 15:20:47.318302,36.8,98.8,0.0,0.67
2026-02-04 15:21:46.719569,45.5,41.6,0.0,0.67
2026-02-04 15:21:49.496622,44.2,43.5,0.0,0.67
2026-02-04 15:21:52.698858,43.7,44.2,0.0,0.67
2026-02-04 15:21:55.477783,43.3,45.0,0.0,0.67
2026-02-04 15:24:48.711987,31.5,85.0,0.0,0.33
2026-02-04 15:24:51.738109,31.2,76.8,0.0,0.33
2026-02-04 15:24:54.764716,31.1,75.0,0.0,0.33
2026-02-04 15:24:57.928813,31.1,73.9,0.0,0.33
2026-02-04 15:25:49.071297,29.8,69.7,0.0,0.33
2026-02-04 15:25:51.893610,29.6,69.7,0.0,0.33
2026-02-04 15:25:54.980441,29.5,69.7,0.0,0.33
2026-02-04 15:25:57.881425,29.4,69.8,0.0,0.33
2026-02-04 15:26:00.819403,29.4,69.8,0.0,0.33
2026-02-04 15:26:04.027492,29.3,69.9,0.0,0.33
2026-02-04 15:26:06.850826,29.2,69.8,0.0,0.33
2026-02-04 15:26:09.839456,29.2,69.8,0.0,0.33
2026-02-04 15:26:12.897856,29.1,69.7,0.0,0.33
2026-02-04 15:26:15.781243,29.1,70.4,0.0,0.33
2026-02-04 15:26:18.839912,29.0,71.1,0.0,0.33
2026-02-04 15:26:21.832785,29.4,75.4,0.0,0.33
2026-02-04 15:26:25.157965,32.1,87.5,0.0,0.33
2026-02-04 15:26:27.933168,35.8,89.4,0.0,0.67
2026-02-04 15:26:30.953452,38.6,81.1,0.0,0.67
2026-02-04 15:26:34.087362,40.5,71.7,0.0,0.67
2026-02-04 15:26:37.102717,41.8,63.9,0.0,0.67
2026-02-04 15:26:39.922900,42.6,58.0,0.0,0.67
2026-02-04 15:26:42.800257,43.2,53.7,0.0,0.67
2026-02-04 15:26:46.197876,43.5,50.6,0.0,0.67
2026-02-04 15:26:48.830480,43.6,48.5,0.0,0.67
2026-02-04 15:26:51.906970,43.6,47.0,0.0,0.67
2026-02-04 15:26:54.908893,43.6,45.9,0.0,0.67
2026-02-04 15:26:57.841080,43.4,45.3,0.0,0.67
2026-02-04 15:27:00.837318,43.1,44.8,0.0,0.67
2026-02-04 15:27:03.987609,42.9,44.6,0.0,0.67
2026-02-04 15:27:06.854223,42.6,44.5,0.0,0.67
2026-02-04 15:27:10.043317,42.2,44.6,0.0,0.67
2026-02-04 15:27:12.902323,41.9,44.7,0.0,0.67
2026-02-04 15:27:15.980306,41.5,45.0,0.0,0.67
2026-02-04 15:27:18.868892,41.2,45.2,0.0,0.67
2026-02-04 15:27:22.023480,40.8,45.5,0.0,0.67
2026-02-04 15:27:24.816376,40.5,45.8,0.0,0.67
2026-02-04 15:27:27.849215,40.1,46.1,0.0,0.67
2026-02-04 15:27:30.822079,39.8,46.3,0.0,0.67
2026-02-04 15:27:33.968011,39.4,46.6,0.0,0.67
2026-02-04 15:27:36.982085,39.0,47.0,0.0,0.67
2026-02-04 15:27:39.872060,38.7,47.3,0.0,0.67
2026-02-04 15:27:42.940481,38.4,47.7,0.0,0.67
2026-02-04 15:27:45.938358,38.1,48.1,0.0,0.67
2026-02-04 15:28:23.149311,34.1,58.2,0.0,0.33
2026-02-04 15:28:26.049769,33.5,57.4,0.0,0.33
2026-02-04 15:28:29.092811,33.4,57.6,0.0,0.33
2026-02-04 15:28:32.078632,33.2,57.4,0.0,0.33
2026-02-04 15:28:35.154788,33.0,57.1,0.0,0.33
2026-02-04 15:28:38.210823,32.8,57.0,0.0,0.33
2026-02-04 15:28:41.108812,32.7,56.9,0.0,0.33
2026-02-04 15:28:44.149246,32.5,56.9,0.0,0.33
2026-02-04 15:28:47.122822,32.4,56.9,0.0,0.33
2026-02-04 15:28:50.162472,32.2,57.0,0.0,0.33
2026-02-04 15:28:53.048503,32.1,57.2,0.0,0.33
2026-02-04 15:28:56.172445,31.9,57.7,0.0,0.33
2026-02-04 15:28:59.056876,31.8,58.0,0.0,0.33
2026-02-04 15:29:02.069428,31.7,58.1,0.0,0.33
2026-02-04 15:29:05.134465,31.5,58.2,0.0,0.33
2026-02-04 15:29:08.109807,31.4,58.5,0.0,0.33
2026-02-04 15:29:11.083578,31.9,66.8,0.0,0.33
2026-02-04 15:29:14.144241,36.5,86.6,0.0,0.67
2026-02-04 15:30:07.636856,45.4,38.8,0.0,1.0
2026-02-04 15:30:10.563536,44.0,40.3,0.0,0.67
2026-02-04 15:30:13.540595,43.6,40.6,0.0,0.67
2026-02-04 15:30:16.611796,43.1,40.9,0.0,0.67
2026-02-04 15:30:19.572795,42.6,41.3,0.0,0.67
2026-02-04 15:30:22.568851,42.2,41.7,0.0,0.67
2026-02-04 15:30:25.663866,41.7,42.1,0.0,0.67
2026-02-04 15:30:28.509918,41.3,42.5,0.0,0.67
